scenario_id,postcode,name,dob,name_first,name_last,sex,email
pl.PL.5649,30-433,Ryszard Siarkiewicz,2019-11-04,Ryszard,Siarkiewicz,M,s@swacha.com
pl.PL.5650,50-076,Arkadiusz Szwałek,1943-05-13,Arkadiusz,Szwałek,M,arkadiusz.szwalek.43@yahoo.com
pl.PL.5651,56-865,Bartek Skutnik,1961-05-26,Bartek,Skutnik,M,b-skutnik0@interia.pl
pl.PL.5652,65-613,Tobiasz Lampart,1999-02-06,Tobiasz,Lampart,M,tobiaszlampart_3@fundacja.com
pl.PL.5653,91-415,Sonia Szyc,2010-03-17,Sonia,Szyc,F,soniaszyc@interia.pl
pl.PL.5654,46-083,Marianna Kopiczko,1949-10-06,Marianna,Kopiczko,F,marianna_kopiczko_49@o2.pl
pl.PL.5655,29-899,Kamila Stojak,1981-02-16,Kamila,Stojak,F,kamila-s-81@onet.pl
pl.PL.5656,38-256,Kamil Bajak,1936-12-21,Kamil,Bajak,M,kbajak9@siemieniec.pl
pl.PL.5657,51-000,Sandra Zontek,1970-07-01,Sandra,Zontek,F,sandra-z-70@o2.pl
pl.PL.5658,16-825,Mikołaj Dudko,1918-09-12,Mikołaj,Dudko,M,m.dudko.18@interia.pl
pl.PL.5659,48-114,Klara Mysiak,1927-06-06,Klara,Mysiak,F,klaramysiak@interia.pl
pl.PL.5660,83-136,Jędrzej Zacharewicz,2008-10-01,Jędrzej,Zacharewicz,M,jedrzej_zacharewicz@interia.pl
pl.PL.5661,01-014,Marek Grygorcewicz,1943-12-31,Marek,Grygorcewicz,M,marek.grygorcewicz@interia.pl
pl.PL.5662,80-071,Fryderyk Stupak,1921-10-01,Fryderyk,Stupak,M,fryderyk_stupak@onet.pl
pl.PL.5663,59-408,Anna Maria Strójwąs,1983-04-20,Anna Maria,Strójwąs,F,anna maria-strojwas@pryszcz-matus.com
pl.PL.5664,11-901,Karol Kurtyka,2002-07-11,Karol,Kurtyka,M,karolk6@gmail.com
pl.PL.5665,86-030,Adam Nickel,2017-04-10,Adam,Nickel,M,adamnickel_3@hotmail.com
pl.PL.5666,54-969,Ryszard Krzempek,1998-10-26,Ryszard,Krzempek,M,ryszard_krzempek@hotmail.com
pl.PL.5667,10-473,Juliusz Ruszczak,1942-03-15,Juliusz,Ruszczak,M,juliuszruszczak-42@ppuh.com
pl.PL.5668,72-603,Marianna Łokaj,2015-12-16,Marianna,Łokaj,F,mariannal.3@hotmail.com
pl.PL.5669,05-190,Józef Grymuza,1978-02-21,Józef,Grymuza,M,jozefgrymuza4@interia.pl
pl.PL.5670,98-312,Marika Burchard,1923-03-20,Marika,Burchard,F,marika.b4@interia.pl
pl.PL.5671,80-378,Karina Baster,1922-10-17,Karina,Baster,F,karina-baster0@onet.pl
pl.PL.5672,92-344,Apolonia Maciejko,1957-12-06,Apolonia,Maciejko,F,apoloniam0@interia.pl
pl.PL.5673,05-900,Blanka Chylak,1906-05-04,Blanka,Chylak,F,blanka.chylak.1@gmail.com
pl.PL.5674,44-645,Oliwier Kunka,2009-03-03,Oliwier,Kunka,M,oliwierkunka-09@interia.pl
pl.PL.5675,67-806,Alex Zastawny,1928-07-09,Alex,Zastawny,M,alexz@gmail.com
pl.PL.5676,46-921,Kalina Święs,1919-12-23,Kalina,Święs,F,kalina.swies19@onet.pl
pl.PL.5677,18-027,Paweł Fedyk,2007-04-01,Paweł,Fedyk,M,pawel_f5@onet.pl
pl.PL.5678,76-159,Maciej Sobolak,1939-03-02,Maciej,Sobolak,M,maciejs9@onet.pl
pl.PL.5679,56-895,Oskar Krochmal,1955-11-29,Oskar,Krochmal,M,oskark@interia.pl
pl.PL.5680,27-908,Maks Tatarczuk,1959-02-19,Maks,Tatarczuk,M,makstatarczuk@hotmail.com
pl.PL.5681,65-795,Julian Nurek,1918-11-13,Julian,Nurek,M,nurek@spoldzielnia.com
pl.PL.5682,70-957,Sandra Zegar,1926-10-08,Sandra,Zegar,F,sandrazegar26@interia.pl
pl.PL.5683,18-952,Jerzy Kłosowicz,2015-04-12,Jerzy,Kłosowicz,M,jerzyklosowicz3@interia.pl
pl.PL.5684,81-640,Anita Wołoch,1908-09-10,Anita,Wołoch,F,a-woloch-2@o2.pl
pl.PL.5685,82-729,Filip Zimmer,1941-04-15,Filip,Zimmer,M,filipzimmer@o2.pl
pl.PL.5686,46-728,Urszula Dzika,1951-08-28,Urszula,Dzika,F,urszuladzika_8@yahoo.com
pl.PL.5687,83-777,Witold Hermann,1969-09-09,Witold,Hermann,M,w.hermann4@yahoo.com
pl.PL.5688,90-404,Blanka Pachowicz,1932-03-23,Blanka,Pachowicz,F,blanka.p32@yahoo.com
pl.PL.5689,68-134,Janina Seweryniak,2015-03-11,Janina,Seweryniak,F,janinaseweryniak2@interia.pl
pl.PL.5690,21-442,Aurelia Tondera,1920-08-29,Aurelia,Tondera,F,a.tondera.20@yahoo.com
pl.PL.5691,64-455,Apolonia Cacko,2020-08-18,Apolonia,Cacko,F,acacko.20@yahoo.com
pl.PL.5692,59-973,Ernest Larysz,1996-08-23,Ernest,Larysz,M,ernestlarysz@yahoo.com
pl.PL.5693,38-303,Mariusz Machul,1984-04-21,Mariusz,Machul,M,mariusz.m.84@o2.pl
pl.PL.5694,23-239,Artur Sendor,1932-06-25,Artur,Sendor,M,artursendor0@hotmail.com
pl.PL.5695,19-534,Nicole Antoszczyk,1970-12-04,Nicole,Antoszczyk,F,nicole.a@gmail.com
pl.PL.5696,50-938,Kornelia Koniec,1922-05-03,Kornelia,Koniec,F,korneliakoniec_22@halama-gramza.com
pl.PL.5697,07-224,Michał Darul,2003-11-13,Michał,Darul,M,michaldarul_03@hotmail.com
pl.PL.5698,82-058,Igor Niedojadło,1913-12-10,Igor,Niedojadło,M,igorniedojadlo13@o2.pl
pl.PL.5699,13-800,Julita Madziar,1941-12-20,Julita,Madziar,F,julitamadziar_8@o2.pl
pl.PL.5700,49-573,Bartek Glica,1963-05-07,Bartek,Glica,M,bartekglica.1@hotmail.com
pl.PL.5701,49-454,Łukasz Tatarczyk,1995-04-10,Łukasz,Tatarczyk,M,lukasz_tatarczyk@o2.pl
pl.PL.5702,15-129,Krzysztof Matraszek,1996-07-03,Krzysztof,Matraszek,M,krzysztof-matraszek96@fundacja.pl
pl.PL.5703,90-120,Anastazja Warchał,1970-03-04,Anastazja,Warchał,F,a.warchal@gmail.com
pl.PL.5704,96-376,Liwia Jakubaszek,1917-12-03,Liwia,Jakubaszek,F,liwia.jakubaszek8@gmail.com
pl.PL.5705,79-577,Julita Staśko,1921-12-12,Julita,Staśko,F,julita_stasko21@yahoo.com
pl.PL.5706,64-202,Anna Maria Koziatek,1984-09-29,Anna Maria,Koziatek,F,akoziatek_3@o2.pl
pl.PL.5707,98-970,Wiktor Kopyt,1983-01-26,Wiktor,Kopyt,M,wiktork@fundacja.com
pl.PL.5708,41-214,Monika Niebudek,1941-03-24,Monika,Niebudek,F,monika.n@szmagaj.pl
pl.PL.5709,86-695,Krystian Przybycień,1979-06-01,Krystian,Przybycień,M,k-przybycien@o2.pl
pl.PL.5710,63-079,Filip Stempniak,1906-04-14,Filip,Stempniak,M,filipstempniak.3@onet.pl
pl.PL.5711,84-841,Tobiasz Jezior,1959-12-22,Tobiasz,Jezior,M,tobiasz.j59@gmail.com
pl.PL.5712,77-959,Adrianna Szłapa,1911-09-10,Adrianna,Szłapa,F,adrianna-szlapa4@o2.pl
pl.PL.5713,20-252,Anna Maria Rzeszutko,2009-09-19,Anna Maria,Rzeszutko,F,anna maria.r.3@gmail.com
pl.PL.5714,19-352,Marianna Majdak,1919-06-18,Marianna,Majdak,F,m-majdak@interia.pl
pl.PL.5715,16-511,Arkadiusz Sterna,1940-02-07,Arkadiusz,Sterna,M,asterna-40@grupa.pl
pl.PL.5716,62-028,Piotr Rurka,1967-07-27,Piotr,Rurka,M,piotrr@onet.pl
pl.PL.5717,58-995,Adrian Szrama,2014-12-20,Adrian,Szrama,M,adrian-szrama-14@interia.pl
pl.PL.5718,49-692,Nikodem Wilusz,1910-04-06,Nikodem,Wilusz,M,nikodemwilusz.6@gmail.com
pl.PL.5719,45-002,Ewa Zbiciak,1911-05-01,Ewa,Zbiciak,F,ewazbiciak6@spoldzielnia.net
pl.PL.5720,41-944,Ada Karmelita,1927-05-06,Ada,Karmelita,F,adakarmelita27@interia.pl
pl.PL.5721,81-889,Patryk Natanek,1922-02-13,Patryk,Natanek,M,patryknatanek.6@dziechciarz.com
pl.PL.5722,25-892,Kaja Sip,1992-10-03,Kaja,Sip,F,kajasip@gmail.com
pl.PL.5723,88-472,Oliwier Dusik,2009-06-27,Oliwier,Dusik,M,odusik@hotmail.com
pl.PL.5724,35-076,Ernest Siewiera,1923-11-14,Ernest,Siewiera,M,ernestsiewiera.7@interia.pl
pl.PL.5725,94-893,Aleks Lepak,2009-09-04,Aleks,Lepak,M,a_lepak@interia.pl
pl.PL.5726,82-481,Jan Kunka,1994-07-05,Jan,Kunka,M,jan_k94@onet.pl
pl.PL.5727,52-629,Szymon Wielgos,2007-11-15,Szymon,Wielgos,M,swielgos-9@interia.pl
pl.PL.5728,31-807,Kazimierz Grzesiek,1915-07-23,Kazimierz,Grzesiek,M,kazimierzgrzesiek@gmail.com
pl.PL.5729,60-676,Jan Wojtalik,1966-09-11,Jan,Wojtalik,M,j.wojtalik.66@gmail.com
pl.PL.5730,60-162,Sara Puc,1944-06-05,Sara,Puc,F,spuc@pociask.com
pl.PL.5731,97-508,Oliwier Wojewodzic,2013-09-19,Oliwier,Wojewodzic,M,oliwier.w8@yahoo.com
pl.PL.5732,58-115,Albert Chyb,1958-08-05,Albert,Chyb,M,albertchyb.58@interia.pl
pl.PL.5733,63-137,Fabian Staniewicz,1915-02-16,Fabian,Staniewicz,M,fabianstaniewicz3@o2.pl
pl.PL.5734,31-713,Iwo Frymus,1936-11-19,Iwo,Frymus,M,iwofrymus-0@hotmail.com
pl.PL.5735,72-223,Apolonia Grygo,2020-12-20,Apolonia,Grygo,F,apolonia.g20@gmail.com
pl.PL.5736,10-371,Gabriel Swacha,1930-09-13,Gabriel,Swacha,M,gswacha0@o2.pl
pl.PL.5737,68-256,Kalina Gierasimiuk,1958-04-23,Kalina,Gierasimiuk,F,kgierasimiuk58@o2.pl
pl.PL.5738,08-637,Oskar Bąkiewicz,1940-08-07,Oskar,Bąkiewicz,M,oskar_bakiewicz_40@o2.pl
pl.PL.5739,39-604,Alan Grund,1976-06-09,Alan,Grund,M,alangrund@interia.pl
pl.PL.5740,48-339,Justyna Krochmal,1953-05-16,Justyna,Krochmal,F,justyna@siciarz.pl
pl.PL.5741,03-258,Adrianna Walocha,2010-09-01,Adrianna,Walocha,F,adrianna_walocha_5@yahoo.com
pl.PL.5742,08-809,Arkadiusz Dzienis,2006-10-25,Arkadiusz,Dzienis,M,arkadiuszdzienis06@interia.pl
pl.PL.5743,36-297,Anita Szatko,1945-01-09,Anita,Szatko,F,a_szatko5@hotmail.com
pl.PL.5744,90-134,Łukasz Iwanow,1948-10-28,Łukasz,Iwanow,M,lukasziwanow@o2.pl
pl.PL.5745,09-869,Julita Feluś,1975-03-31,Julita,Feluś,F,julitafelus@onet.pl
pl.PL.5746,28-616,Filip Zubowicz,1986-08-28,Filip,Zubowicz,M,filipzubowicz86@hotmail.com
pl.PL.5747,26-338,Justyna Skoneczna,1994-03-17,Justyna,Skoneczna,F,justyna_skoneczna@sleczka-kleczar.pl
pl.PL.5748,67-025,Marcel Barszczak,1956-11-11,Marcel,Barszczak,M,marcel-barszczak@onet.pl
pl.PL.5749,56-689,Nela Janowiak,1906-06-15,Nela,Janowiak,F,nelajanowiak.4@interia.pl
pl.PL.5750,54-912,Tola Borzych,1970-05-19,Tola,Borzych,F,tola_borzych7@o2.pl
pl.PL.5751,02-785,Jędrzej Kokosza,1938-07-19,Jędrzej,Kokosza,M,jkokosza@gmail.com
pl.PL.5752,97-313,Nicole Sołtan,1949-09-01,Nicole,Sołtan,F,n-soltan-49@hotmail.com
pl.PL.5753,18-736,Natasza Płaneta,1972-01-22,Natasza,Płaneta,F,nataszaplaneta_7@yahoo.com
pl.PL.5754,82-273,Norbert Parkitna,1914-09-16,Norbert,Parkitna,M,nparkitna14@o2.pl
pl.PL.5755,09-290,Justyna Jasina,2010-04-05,Justyna,Jasina,F,jjasina_10@yahoo.com
pl.PL.5756,50-727,Ksawery Bartoś,1965-10-03,Ksawery,Bartoś,M,ksawery_b_65@hotmail.com
pl.PL.5757,78-885,Olga Pałac,1940-11-20,Olga,Pałac,F,olgap.40@gmail.com
pl.PL.5758,20-589,Anna Maria Piaseczna,1983-04-12,Anna Maria,Piaseczna,F,anna maria_piaseczna4@o2.pl
pl.PL.5759,51-347,Maks Rup,1960-04-07,Maks,Rup,M,maks-rup5@interia.pl
pl.PL.5760,37-431,Anna Maria Drobnik,1992-04-10,Anna Maria,Drobnik,F,anna mariadrobnik92@onet.pl
pl.PL.5761,30-732,Aurelia Wichłacz,2011-11-28,Aurelia,Wichłacz,F,aureliawichlacz11@interia.pl
pl.PL.5762,46-897,Franciszek Miechowicz,2017-12-25,Franciszek,Miechowicz,M,f_miechowicz@yahoo.com
pl.PL.5763,30-618,Nicole Łepek,2000-05-01,Nicole,Łepek,F,nicolel@gmail.com
pl.PL.5764,86-182,Adrianna Siwczak,1907-01-25,Adrianna,Siwczak,F,adriannasiwczak_07@onet.pl
pl.PL.5765,54-244,Anna Maria Buszko,1923-02-17,Anna Maria,Buszko,F,anna mariabuszko-23@onet.pl
pl.PL.5766,84-409,Justyna Serzysko,1930-08-22,Justyna,Serzysko,F,justynaserzysko30@fundacja.org
pl.PL.5767,05-570,Fabian Stosio,1984-05-26,Fabian,Stosio,M,fstosio.84@yahoo.com
pl.PL.5768,14-476,Krystian Jargiło,1934-06-02,Krystian,Jargiło,M,krystianjargilo-34@gabinety.org
pl.PL.5769,23-174,Justyna Holc,1952-04-10,Justyna,Holc,F,jholc@interia.pl
pl.PL.5770,79-924,Julita Milej,1906-01-12,Julita,Milej,F,j.milej@hotmail.com
pl.PL.5771,80-871,Anita Prucnal,2016-06-22,Anita,Prucnal,F,a.prucnal@gmail.com
pl.PL.5772,05-288,Antoni Pabis,1988-07-22,Antoni,Pabis,M,antonipabis.88@yahoo.com
pl.PL.5773,47-874,Natasza Krzywoń,1915-08-03,Natasza,Krzywoń,F,natasza-k-5@interia.pl
pl.PL.5774,25-342,Kaja Żołnierczyk,1935-12-14,Kaja,Żołnierczyk,F,kajazolnierczyk@interia.pl
pl.PL.5775,20-256,Dorota Cyganik,1984-10-05,Dorota,Cyganik,F,dorota.cyganik84@o2.pl
pl.PL.5776,48-206,Julita Habdas,1959-09-24,Julita,Habdas,F,julita.habdas@o2.pl
pl.PL.5777,78-409,Aurelia Molka,1974-09-05,Aurelia,Molka,F,a-molka@hotmail.com
pl.PL.5778,00-233,Klara Miszkiel,1949-01-23,Klara,Miszkiel,F,k.miszkiel49@yahoo.com
pl.PL.5779,14-588,Piotr Jędraszczyk,2007-11-29,Piotr,Jędraszczyk,M,piotr.j.4@gmail.com
pl.PL.5780,88-204,Hubert Kruszona,1928-06-28,Hubert,Kruszona,M,hubertk@hotmail.com
pl.PL.5781,54-047,Łukasz Kolanek,2012-04-17,Łukasz,Kolanek,M,lukasz_k@interia.pl
pl.PL.5782,51-953,Sebastian Michel,1944-11-12,Sebastian,Michel,M,smichel.1@interia.pl
pl.PL.5783,08-942,Ada Michnowicz,2020-01-17,Ada,Michnowicz,F,a-michnowicz@onet.pl
pl.PL.5784,96-325,Franciszek Łakota,1947-05-05,Franciszek,Łakota,M,franciszek.lakota.47@o2.pl
pl.PL.5785,27-835,Angelika Bobrowicz,1935-07-19,Angelika,Bobrowicz,F,a.bobrowicz.0@interia.pl
pl.PL.5786,53-533,Krystyna Ciećko,1963-11-18,Krystyna,Ciećko,F,krystyna.ciecko@yahoo.com
pl.PL.5787,97-797,Kaja Gral,1939-09-16,Kaja,Gral,F,kaja_g@interia.pl
pl.PL.5788,35-316,Albert Buława,1942-03-17,Albert,Buława,M,albertbulawa@interia.pl
pl.PL.5789,95-075,Sandra Pudełek,1908-06-11,Sandra,Pudełek,F,sandra.pudelek.08@o2.pl
pl.PL.5790,86-207,Olga Suszko,1935-04-25,Olga,Suszko,F,olga_suszko@fpuh.com
pl.PL.5791,75-253,Marika Niklewicz,1952-10-20,Marika,Niklewicz,F,marika-niklewicz6@interia.pl
pl.PL.5792,98-938,Klara Klyta,1955-04-24,Klara,Klyta,F,k-klyta@interia.pl
pl.PL.5793,89-433,Nikodem Knapek,1931-05-04,Nikodem,Knapek,M,n-knapek3@o2.pl
pl.PL.5794,85-726,Malwina Szarpak,2018-12-04,Malwina,Szarpak,F,malwina-szarpak-4@kryszkiewicz.net
pl.PL.5795,34-949,Blanka Gustaw,1951-04-19,Blanka,Gustaw,F,blankag7@o2.pl
pl.PL.5796,08-655,Alan Serwa,1953-07-08,Alan,Serwa,M,alan.serwa@onet.pl
pl.PL.5797,81-484,Kajetan Czochara,1916-07-13,Kajetan,Czochara,M,kajetan.c@dywan-madziar.pl
pl.PL.5798,39-982,Sylwia Płocharczyk,1932-02-10,Sylwia,Płocharczyk,F,sylwia_p_32@yahoo.com
pl.PL.5799,72-087,Jan Oskroba,1935-07-18,Jan,Oskroba,M,janoskroba@gmail.com
pl.PL.5800,74-728,Krystian Gemza,1978-03-07,Krystian,Gemza,M,gemza@simon.com
pl.PL.5801,93-619,Angelika Szurek,1918-05-25,Angelika,Szurek,F,angelikas-1@interia.pl
pl.PL.5802,70-079,Radosław Golon,1917-12-15,Radosław,Golon,M,radoslawgolon5@hotmail.com
pl.PL.5803,41-352,Daniel Kamyk,1918-12-20,Daniel,Kamyk,M,daniel_kamyk_7@ppuh.com
pl.PL.5804,66-007,Radosław Gasz,1980-12-16,Radosław,Gasz,M,radoslaw.gasz80@hotmail.com
pl.PL.5805,28-841,Mariusz Siedlarz,2006-02-18,Mariusz,Siedlarz,M,mariusz_siedlarz8@yahoo.com
pl.PL.5806,70-072,Nataniel Gryka,1925-07-07,Nataniel,Gryka,M,nataniel.g@hotmail.com
pl.PL.5807,22-829,Anita Sierpień,1924-01-04,Anita,Sierpień,F,a.sierpien3@o2.pl
pl.PL.5808,12-446,Nicole Ludwisiak,1968-05-30,Nicole,Ludwisiak,F,nicole-ludwisiak@interia.pl
pl.PL.5809,41-074,Ewa Wichary,1913-07-07,Ewa,Wichary,F,e-wichary-13@o2.pl
pl.PL.5810,84-033,Rafał Nóżka,1984-09-13,Rafał,Nóżka,M,rafaln84@onet.pl
pl.PL.5811,46-309,Igor Zbiciak,2001-11-19,Igor,Zbiciak,M,igorzbiciak01@grupa.pl
pl.PL.5812,88-023,Bianka Kopa,1911-07-15,Bianka,Kopa,F,bianka.kopa.11@interia.pl
pl.PL.5813,54-951,Ernest Sobolak,1944-01-14,Ernest,Sobolak,M,ernestsobolak44@fpuh.com
pl.PL.5814,46-686,Natan Perka,1972-03-16,Natan,Perka,M,natan_p5@yahoo.com
pl.PL.5815,21-742,Kalina Porzucek,1917-11-15,Kalina,Porzucek,F,kalina-p-17@hotmail.com
pl.PL.5816,65-698,Andrzej Basista,1969-03-23,Andrzej,Basista,M,abasista_9@interia.pl
pl.PL.5817,87-527,Błażej Fraszczyk,1944-04-11,Błażej,Fraszczyk,M,blazej.fraszczyk44@onet.pl
pl.PL.5818,63-693,Lidia Mostek,1925-03-06,Lidia,Mostek,F,lidia_m25@chaba.pl
pl.PL.5819,57-039,Justyna Piotrkowicz,1926-11-25,Justyna,Piotrkowicz,F,j-piotrkowicz-3@o2.pl
pl.PL.5820,01-223,Rafał Cieciura,1929-04-13,Rafał,Cieciura,M,rafalcieciura8@hotmail.com
pl.PL.5821,87-496,Dominik Niksa,1941-01-11,Dominik,Niksa,M,dominikn41@onet.pl
pl.PL.5822,78-218,Julianna Macek,1921-10-17,Julianna,Macek,F,j-macek4@onet.pl
pl.PL.5823,33-148,Emil Szóstak,1985-01-27,Emil,Szóstak,M,emils7@interia.pl
pl.PL.5824,82-357,Mieszko Burzawa,2000-02-06,Mieszko,Burzawa,M,m.burzawa@gmail.com
pl.PL.5825,35-189,Norbert Legutko,1990-01-15,Norbert,Legutko,M,norbertl@yahoo.com
pl.PL.5826,11-669,Alan Kaliciak,1996-07-13,Alan,Kaliciak,M,alankaliciak@yahoo.com
pl.PL.5827,44-850,Ryszard Jeżyk,1999-01-12,Ryszard,Jeżyk,M,ryszardj.99@gmail.com
pl.PL.5828,58-635,Ryszard Niesporek,1980-08-11,Ryszard,Niesporek,M,r-niesporek@onet.pl
pl.PL.5829,78-612,Ida Magier,1913-03-30,Ida,Magier,F,idamagier1@interia.pl
pl.PL.5830,17-320,Justyna Bancerz,1945-03-27,Justyna,Bancerz,F,justyna.bancerz@gmail.com
pl.PL.5831,70-124,Iwo Gruza,1992-11-30,Iwo,Gruza,M,igruza9@o2.pl
pl.PL.5832,04-544,Paweł Namysło,2003-04-18,Paweł,Namysło,M,pawel_namyslo_7@yahoo.com
pl.PL.5833,51-973,Marika Witko,1960-01-28,Marika,Witko,F,marikaw8@gmail.com
pl.PL.5834,30-738,Nela Ofiara,1955-11-06,Nela,Ofiara,F,nelaofiara8@gmail.com
pl.PL.5835,58-386,Julianna Szarpak,1979-06-06,Julianna,Szarpak,F,juliannaszarpak.2@onet.pl
pl.PL.5836,09-703,Tola Andziak,1988-05-03,Tola,Andziak,F,t_andziak_88@hotmail.com
pl.PL.5837,51-113,Dawid Żymełka,1931-11-12,Dawid,Żymełka,M,dawid.zymelka@hotmail.com
pl.PL.5838,41-375,Jakub Machoń,1952-09-14,Jakub,Machoń,M,jakub-m1@onet.pl
pl.PL.5839,84-978,Adam Szymańczak,1920-08-07,Adam,Szymańczak,M,adam-szymanczak-2@onet.pl
pl.PL.5840,14-906,Adrian Hanc,1981-02-21,Adrian,Hanc,M,a-hanc@interia.pl
pl.PL.5841,07-235,Olaf Hanc,2015-02-25,Olaf,Hanc,M,olafhanc5@interia.pl
pl.PL.5842,97-272,Rafał Hulbój,1978-10-21,Rafał,Hulbój,M,rafal.hulboj@gmail.com
pl.PL.5843,01-269,Urszula Elsner,2001-07-27,Urszula,Elsner,F,urszulae1@yahoo.com
pl.PL.5844,74-533,Roksana Klebba,1991-07-13,Roksana,Klebba,F,roksanaklebba4@yahoo.com
pl.PL.5845,66-983,Krystian Szajda,1961-01-26,Krystian,Szajda,M,krystianszajda8@gmail.com
pl.PL.5846,50-860,Aleksander Gierat,1946-04-24,Aleksander,Gierat,M,agierat@o2.pl
pl.PL.5847,19-602,Ewa Świstek,1966-04-22,Ewa,Świstek,F,ewaswistek-6@miszkurka.pl
pl.PL.5848,33-034,Janina Buza,1929-10-07,Janina,Buza,F,jbuza7@hotmail.com
pl.PL.5849,43-869,Rafał Misiuk,2017-03-29,Rafał,Misiuk,M,m@dzidek-bartela.com
pl.PL.5850,70-197,Krystyna Moneta,1966-04-09,Krystyna,Moneta,F,kmoneta1@yahoo.com
pl.PL.5851,81-785,Marika Koj,1987-09-24,Marika,Koj,F,m.koj.9@gmail.com
pl.PL.5852,81-717,Hubert Karpik,1977-11-17,Hubert,Karpik,M,hubert_karpik7@onet.pl
pl.PL.5853,18-112,Krystyna Zawiasa,1917-07-14,Krystyna,Zawiasa,F,krystynazawiasa4@interia.pl
pl.PL.5854,47-892,Mariusz Paczos,1956-05-07,Mariusz,Paczos,M,m-paczos-2@onet.pl
pl.PL.5855,00-581,Monika Radke,1931-11-09,Monika,Radke,F,m_radke2@onet.pl
pl.PL.5856,16-134,Bartek Pikula,1933-04-25,Bartek,Pikula,M,bartek.pikula33@yahoo.com
pl.PL.5857,10-714,Kazimierz Pietryga,1974-06-21,Kazimierz,Pietryga,M,kpietryga5@yahoo.com
pl.PL.5858,10-512,Blanka Zawodnik,1926-09-13,Blanka,Zawodnik,F,b_zawodnik26@onet.pl
pl.PL.5859,51-445,Tola Grubba,1953-04-25,Tola,Grubba,F,tolagrubba_3@hotmail.com
pl.PL.5860,24-240,Fabian Jancewicz,1953-11-03,Fabian,Jancewicz,M,fjancewicz@yahoo.com
pl.PL.5861,19-638,Borys Maziarczyk,1966-04-30,Borys,Maziarczyk,M,borysmaziarczyk@o2.pl
pl.PL.5862,03-446,Grzegorz Szmelter,1975-04-06,Grzegorz,Szmelter,M,grzegorz.s@interia.pl
pl.PL.5863,35-584,Elżbieta Uzar,2004-05-10,Elżbieta,Uzar,F,elzbietau04@yahoo.com
pl.PL.5864,17-099,Blanka Turczyk,1983-03-30,Blanka,Turczyk,F,blanka-turczyk9@o2.pl
pl.PL.5865,57-175,Ada Knysak,2013-09-03,Ada,Knysak,F,ada.knysak8@yahoo.com
pl.PL.5866,15-662,Tola Chromy,1930-10-31,Tola,Chromy,F,tolachromy4@interia.pl
pl.PL.5867,77-121,Melania Ziarnik,1923-05-29,Melania,Ziarnik,F,melania_ziarnik23@spoldzielnia.com
pl.PL.5868,76-420,Olgierd Podgórna,1933-05-06,Olgierd,Podgórna,M,olgierdpodgorna_9@o2.pl
pl.PL.5869,73-915,Aurelia Salwin,1914-02-04,Aurelia,Salwin,F,aurelia.s@yahoo.com
pl.PL.5870,88-371,Anastazja Dybał,1938-12-20,Anastazja,Dybał,F,anastazja_d38@gabinety.com
pl.PL.5871,76-828,Albert Mateusiak,2014-06-20,Albert,Mateusiak,M,mateusiak@grupa.com
pl.PL.5872,25-779,Piotr Tryc,1906-06-02,Piotr,Tryc,M,piotr.tryc4@interia.pl
pl.PL.5873,44-066,Julita Makieła,1977-11-24,Julita,Makieła,F,julita.makiela.77@yahoo.com
pl.PL.5874,41-237,Róża Jarmuż,1995-11-28,Róża,Jarmuż,F,j@fundacja.com
pl.PL.5875,86-373,Marek Toś,1934-08-19,Marek,Toś,M,marektos-34@hotmail.com
pl.PL.5876,20-290,Anastazja Dyjach,1989-04-21,Anastazja,Dyjach,F,anastazja.dyjach.89@interia.pl
pl.PL.5877,32-629,Inga Dobrosz,1984-10-19,Inga,Dobrosz,F,inga.dobrosz84@gmail.com
pl.PL.5878,63-831,Liwia Wijata,1943-10-29,Liwia,Wijata,F,lwijata.43@hotmail.com
pl.PL.5879,01-053,Dorota Kiełbik,1967-01-27,Dorota,Kiełbik,F,dorotakielbik.67@karwala-kosidlo.net
pl.PL.5880,35-154,Julianna Magier,1930-06-06,Julianna,Magier,F,juliannamagier@onet.pl
pl.PL.5881,70-632,Józef Szott,1956-12-21,Józef,Szott,M,jozef.s.6@gmail.com
pl.PL.5882,94-650,Jędrzej Kułach,2001-08-30,Jędrzej,Kułach,M,jedrzej-k-01@o2.pl
pl.PL.5883,91-072,Adrian Korzeniak,2004-02-22,Adrian,Korzeniak,M,adrian-k@spoldzielnia.com
pl.PL.5884,69-083,Roksana Ślimak,1928-06-12,Roksana,Ślimak,F,rslimak_1@hotmail.com
pl.PL.5885,19-687,Alex Wlaźlak,1999-09-14,Alex,Wlaźlak,M,alexw@wojtanowicz.org
pl.PL.5886,62-373,Roksana Stypka,2019-05-02,Roksana,Stypka,F,roksana-stypka-19@onet.pl
pl.PL.5887,07-999,Gaja Kuczak,1954-01-01,Gaja,Kuczak,F,gajakuczak@onet.pl
pl.PL.5888,30-367,Nela Madera,2008-05-21,Nela,Madera,F,nelam2@fundacja.com
pl.PL.5889,70-520,Bruno Sabała,1953-03-21,Bruno,Sabała,M,bsabala53@interia.pl
pl.PL.5890,78-542,Malwina Sędek,2007-08-05,Malwina,Sędek,F,malwinasedek_1@dylak.org
pl.PL.5891,44-844,Wojciech Jaracz,1970-03-19,Wojciech,Jaracz,M,wojciechjaracz@gmail.com
